user_id,item_list
56,3256 2779 4877 201 1403 3236 6666 1389 4029 1553 261 6363 355 814 479 4302 4635 4291 5650 1476
57,5252 5064 5326 5076 1183 1602 6073 2556 3316 4312 4373 6158 531 4570 4048 1143 2321 313 6532 4045
58,3512 2703 2459 84 1574 563 6684 3604 4023 6621 2960 4709 3373 5063 5785 4532 5532 4312 6293 3966
59,5965 4704 1062 5532 4161 4533 1373 6173 3208 6647 2556 6466 4967 5972 2199 5510 5766 1458 5469 6050
60,6377 4709 966 2194 4877 51 1403 5466 3875 5323 4777 1319 2369 4195 657 868 809 5740 5407 2228
61,4691 2228 955 5073 1905 2556 4533 5532 372 1983 5442 434 1294 2628 868 3824 4554 1736 275 5023
62,5460 5387 5258 3512 6293 2779 3930 6532 2776 2848 2232 3765 4877 1458 2960 6431 3824 4484 640 531
63,479 1940 3410 956 4709 492 262 3765 6624 4761 6165 2657 5441 4291 5076 4029 6771 4023 372 3316
64,3621 1602 3778 1700 2985 5326 4200 5532 6158 1094 2115 1038 146 2329 4484 6889 2195 4835 5547 2148
65,4351 3516 261 1403 5000 955 6235 2194 6513 3218 814 1539 4200 5142 5284 6920 6930 5609 3044 1447
66,2703 495 4012 4714 2835 5469 5442 5356 3316 3576 355 3000 4255 2228 479 3943 3236 3739 3410 1871
67,5785 6070 6637 2986 5830 596 130 601 955 5407 2955 5490 2111 4049 2260 2600 1851 2110 6865 3213
68,6098 3180 2151 2228 2226 2628 608 3933 1503 5230 5705 4901 1968 4291 1339 2556 5203 6377 5469 355
69,1171 625 4486 2226 5410 6411 4534 1940 3180 2233 5407 3526 5236 2703 3239 3607 966 5961 5799 2308
70,5966 4220 3602 5854 5705 262 5466 5460 3765 6330 5258 531 814 180 4720 4200 5941 3966 1553 479
71,4533 6271 5532 5469 2556 252 275 4529 5023 536 4180 4200 4282 955 355 2557 4796 5269 4996 200
72,3295 5057 6811 1319 1108 3496 3049 625 5965 6561 4534 4414 1229 5785 3621 6332 106 5269 2776 86
73,242 1356 3059 6073 5037 2932 1560 4777 4191 2091 1168 5469 494 4251 244 1696 6646 5323 4709 3410
74,5442 6810 6411 5965 1458 5690 5738 6654 868 4302 2829 1373 6626 5825 6228 4057 4338 3962 457 2397
75,271 6935 403 5857 4704 3977 966 1651 3300 1655 4896 5696 6033 6739 5861 4161 4685 2556 5710 1373
76,412 6532 1560 1364 86 3410 6372 2754 4800 2527 6243 3752 2556 275 2004 3316 6073 3462 1051 6490
77,6873 812 1199 1445 125 5864 313 4936 4373 4561 2628 891 6530 5847 1949 403 5690 3808 5461 5715
78,495 6561 1000 4247 4180 2527 6271 5469 4103 777 2050 86 2886 2556 291 1339 4012 4291 6627 6382
79,4634 1403 1458 4351 1210 457 6133 5544 313 6810 3057 3040 2399 6142 132 3300 1159 414 3125 3516
80,2228 955 4032 4238 86 5000 2369 2772 434 291 6372 2226 6190 2776 4912 4365 3410 2399 479 6619
81,2167 3487 3410 1610 2168 2339 457 3236 2556 5326 2891 3385 4633 3713 1602 6624 5167 531 814 6584
82,6935 3516 4200 2824 3125 2295 1981 6810 6873 4936 4302 1727 2154 5671 3408 1373 1940 5445 58 3460
83,3607 2779 4848 5854 868 1339 5766 2167 272 4313 1978 479 3410 255 2110 3373 1294 5806 3819 6196
84,3824 3602 2341 1329 6627 1656 261 4231 1539 325 991 5744 2557 2556 1373 6551 4761 2273 2574 2657
85,5469 262 5369 4200 6190 5356 1168 2091 531 2557 1013 3526 814 1339 1097 200 6307 6584 6330 1183
86,3128 5326 6532 3588 2001 4968 6281 531 563 4200 1400 4029 3472 5847 4761 801 6103 2657 3236 6624
87,4023 6165 4777 2556 262 956 1000 5469 2880 2509 1418 4480 3236 187 2232 5223 4796 755 2151 3316
88,3547 2904 4877 5337 1329 4912 1641 6890 1680 6421 6212 3989 5534 5644 4230 6614 4029 5356 3410 5461
89,1983 5532 3824 3436 424 4514 3602 2557 224 6668 3445 993 1503 6626 2093 5648 1294 4291 2314 1523
90,5965 6627 2093 6454 1651 966 3666 1887 1940 495 2110 54 5369 283 2917 2088 4365 6637 5073 1038
91,4709 3441 459 1403 2539 3506 3713 4029 5532 3410 4480 1015 4291 814 4500 6158 2005 5640 5223 6771
92,5469 559 5258 372 1696 3410 4200 4296 2232 4373 2167 4864 4270 6121 5690 6018 2556 3343 1073 5340
93,955 3977 2232 5122 6411 4813 5532 2869 5335 5240 5587 5961 1196 1905 4545 1252 3778 271 4172 596
94,3208 4195 6050 495 457 3410 1418 1402 6561 5081 4220 4532 1374 1428 2199 1655 6466 2321 1364 5966
95,2093 6627 6872 3767 4349 1544 6568 5609 700 227 2557 2556 5744 6561 457 2110 1102 6729 1609 4877
96,1940 5323 1602 6073 1963 4748 2509 6101 291 657 2148 5644 4545 2099 1467 224 2369 5852 5630 2703
97,1013 559 4534 1038 1407 6472 4813 2556 2891 2110 3676 6190 1983 2397 2194 536 2917 3269 2527 1225
98,1393 3285 5064 4270 271 3778 4342 5394 2985 814 6504 984 2321 1867 559 3049 5442 5723 5766 5510
99,479 457 5532 3236 3602 2399 355 4200 4291 5854 868 5460 809 2324 1339 5965 665 4554 5252 5356
100,3607 4373 3754 2104 3966 6190 1960 92 2226 2399 3441 6133 3410 5877 3180 817 3516 3142 2221 6530
101,5469 4533 1983 3236 2556 1452 2527 536 4408 3316 457 4405 6624 3576 3410 3551 2050 1940 86 1000
102,6935 1403 5258 1696 1743 5225 6457 6810 4709 2557 1373 5474 656 5323 6005 3590 3767 814 4302 457
103,4414 5961 1328 494 5740 3933 814 4833 4533 2556 1503 372 5442 3057 2628 2324 1168 5314 2329 1445
104,4929 3621 3602 596 2405 955 2284 3244 2557 1403 1373 6675 5785 4230 3410 6334 2556 814 372 4029
105,2321 6513 559 3676 5238 1306 3221 4529 275 500 5369 5723 2294 984 4545 515 5609 1491 3239 1968
106,1643 5532 6685 5857 1199 1131 2556 5863 479 1159 1171 5785 187 2194 1128 6098 3850 5490 5076 608
107,1364 3316 2987 2873 224 262 4554 1294 291 5614 2024 2556 3410 5744 891 6624 5340 86 531 4446
108,2397 1930 1445 3955 2162 4691 5122 5426 6647 106 1656 6329 5081 6561 918 966 6902 1616 955 5783
109,536 4533 4554 4545 2228 868 2369 5369 457 4200 262 1418 4835 372 2077 5167 814 3325 6729 1106
110,412 2529 5390 1804 1656 2300 1989 1731 4270 4032 5553 4572 2938 2473 4414 495 1329 3285 459 1887
111,4709 4533 4023 2399 6624 6165 2982 6330 2835 1552 4974 6666 3236 4912 2369 1106 4076 6749 5460 3739
112,1960 132 6519 984 3752 3436 935 5081 2556 1682 169 5919 314 6466 5544 2793 3602 1572 2167 1329
113,2232 2808 479 2539 5076 5532 6519 6771 1418 1960 3666 1373 5369 2275 5723 2356 814 6926 2557 868
114,6519 1245 1546 3857 4048 1458 6018 2632 6532 1544 594 5069 2448 6966 4759 6236 4450 1329 5544 1539
115,5073 1452 417 2397 428 5340 2556 1736 1015 252 5064 2731 3666 4300 4200 1245 3607 459 2188 372
116,1108 3824 4759 4720 325 4542 3752 1306 5744 5971 984 6626 697 1522 4659 4231 700 5466 1602 4618
117,3607 2628 2727 2539 2557 3602 5252 1983 2438 5340 1930 479 6518 6190 5648 123 2226 5167 4313 1051
118,625 5857 4720 2557 2772 2226 5966 236 955 5326 1560 6411 1458 4045 3180 1610 5785 3740 4691 2194
119,5738 784 5591 4762 909 588 5956 6421 5885 6512 2780 6752 4478 5335 3874 2788 5826 5116 1211 188
120,1696 4270 1494 2168 4484 146 4709 2556 3989 4272 3441 1779 1294 6730 5323 4312 4338 6103 2628 4200
121,2167 6624 2880 832 1983 1235 5469 596 457 4200 3410 5269 6329 5964 6646 3933 2412 2151 3110 1294
122,2917 3201 5304 5965 2167 5977 6472 4877 2438 4012 6050 1373 495 2557 3905 6675 372 457 1038 4200
123,4835 5532 1183 5489 2556 4200 3236 479 3472 6758 2557 290 3666 4373 1418 5460 5065 5941 5076 2110
124,6624 3218 4570 355 2226 4709 5295 3875 5906 5553 2321 1469 428 4593 1168 594 6935 2266 5394 1339
125,4977 4728 5073 3040 414 966 4685 5428 868 12 6198 3389 1373 1320 4222 2369 815 2886 5407 6840
126,5879 4815 4714 5636 2399 4373 6624 2628 1183 5705 4640 479 891 5010 6281 5662 3506 5076 6890 4625
127,2798 6236 868 2808 3265 531 1565 5167 1458 5532 6382 891 1294 5969 1428 3526 4161 4704 6313 5766
128,3180 6935 3516 2308 6810 5323 3460 2907 4480 1949 2005 3526 755 5630 2295 6530 5223 6457 5269 6340
129,3962 3602 5457 515 1329 3752 1458 2294 5766 697 4572 6730 1868 3666 1373 3913 1294 6930 2628 5489
130,3410 6054 2529 5073 4720 2167 4929 2703 1655 6490 3604 1651 4012 4200 810 414 5065 1364 3930 3512
131,1940 3602 3977 2341 1329 6592 1458 6492 5965 4316 5766 868 1171 3516 3621 457 5323 1539 879 5640
132,1602 2632 1668 2556 955 1700 4405 5744 2168 4408 5394 5734 495 4572 4359 3819 4720 2574 3373 559
133,4533 5466 4720 340 2556 6687 4238 372 6642 2835 4532 2228 1818 1339 5230 1097 5469 3576 3707 814
134,3236 1911 479 3410 3740 955 924 1909 2556 5469 3244 187 5167 4532 1339 4247 6832 4180 5407 1418
135,2152 955 495 5489 5122 5466 4414 5738 4312 4200 4399 1373 3656 2960 2324 5723 1125 291 2499 4925
136,3602 4709 3576 6313 2110 4483 5981 966 6165 1651 457 6889 755 2556 3808 2835 2509 5428 4480 2195
137,5609 1610 2300 2356 1825 6518 5213 2438 1606 457 4291 6584 1514 814 3410 2664 1183 2803 3506 4570
138,6842 5723 5965 3621 1901 3962 2675 5414 291 3010 1930 4589 2110 2142 1529 5971 773 2204 4772 457
139,3602 2324 2167 412 4200 2448 4720 2321 140 559 5705 5294 5202 4718 51 1905 4637 5766 5498 3676
140,504 1399 2448 4709 6262 5407 782 1983 5981 291 6729 2556 6135 4023 6165 86 2796 5553 2077 4877
141,3512 4800 4220 1766 479 5498 4342 4835 1015 84 417 3966 4625 4519 5896 828 817 1901 1245 262
142,314 92 1960 4300 1245 1210 6133 5723 1373 2574 132 3666 290 4172 5324 4277 2188 3241 3607 4809
143,4245 596 2199 5941 868 17 1373 2557 290 457 6061 5991 2848 4200 3410 5469 1038 1267 1574 2835
144,3676 4572 2456 2294 1503 2574 1690 5744 3857 5457 146 283 2101 1940 457 2699 2557 6592 2970 5710
145,504 2703 5532 495 5407 3487 5122 625 2217 4414 5785 4720 5641 1373 2415 1968 291 3975 6377 984
146,1257 1940 4529 4621 6920 3874 1497 1356 5965 5323 5284 3621 3752 3856 4723 2704 1912 5037 3470 697
147,4238 2369 4554 6377 1458 4533 6619 5466 2709 955 536 4103 479 4877 2356 457 3410 6382 3427 291
148,2880 3441 5218 20 4296 5252 3265 6957 4714 1377 4399 2255 2873 4029 814 4965 6758 1848 5446 6642
149,5252 187 5723 5335 203 5326 6766 5167 596 2438 3713 3201 457 3236 372 1038 531 2557 868 2167
150,2232 4685 2772 1940 814 1983 2709 2228 6651 4180 956 5723 1106 6213 3265 2284 3244 5609 1700 3316
151,4247 2556 2399 291 4554 5407 3410 86 2284 5469 2050 255 2886 3244 3316 5806 2203 6271 6236 1968
152,1546 3526 3590 4578 2295 1062 2324 6411 5857 5799 4161 3970 6173 1171 6647 3460 1329 4351 2154 5166
153,4533 965 868 3434 2412 5469 479 457 6624 1339 5854 4238 1901 5225 3218 4200 2167 596 814 3881
154,2167 2556 4877 536 6054 4200 5705 596 6293 4532 1339 814 4230 2152 2110 5469 2835 4932 6532 4048
155,4697 4685 536 2284 5073 2557 4728 479 193 2835 5428 2556 4195 2709 2627 4977 5972 1655 414 1651
156,1373 4533 6377 3907 6665 4365 457 5746 491 5705 4989 2556 551 6005 12 2228 271 6516 2798 964
157,4877 5532 5531 1038 3285 4483 3602 1329 966 1651 4728 868 1560 6173 1062 1682 54 4697 2917 1983
158,336 5252 3604 3713 20 5340 2341 1418 479 6050 1974 6926 6562 372 6624 5920 3236 5076 1705 655
159,313 4570 1983 5457 5489 3285 2341 4654 3410 5690 1399 5338 3875 5032 2555 1038 4200 3989 3930 6281
160,5696 2050 6173 1596 4545 3617 5081 4592 2886 1294 6050 479 1168 6624 1940 6182 6466 6647 788 1339
161,3824 1656 2167 6551 1257 2110 1577 4484 2216 596 2793 5314 6941 3874 4270 457 4572 6018 89 5882
162,2093 1602 1163 457 596 3666 1703 6926 6050 2557 3236 4231 4251 4514 4200 5934 5744 479 2167 1339
163,1196 3602 515 5304 407 1094 457 3201 4637 3285 3010 2539 1182 2869 366 1393 2448 4191 3506 3441
164,2632 3970 403 5854 6873 4312 2987 5466 236 3142 4720 1403 2390 814 325 4291 1911 1554 1329 4532
165,340 1183 5064 5258 3740 1497 4338 6709 242 2754 4373 2412 6561 4937 6627 2004 4912 1503 5744 2932
166,1552 3410 5010 3945 531 6771 3316 2300 457 2556 814 2628 1641 3285 3236 4103 1339 1974 5022 372
167,4351 2556 1229 5302 1696 291 2872 123 3441 4780 3857 1355 6073 3113 2459 1198 5710 4519 3864 4514
168,1407 5766 146 4572 1494 2101 2727 283 4974 1373 3666 868 2154 4743 2798 2574 1940 1696 6530 2167
169,3656 3907 697 5965 5854 3410 1373 2556 3621 956 5469 3236 1339 4796 5060 814 4500 6382 3373 5640
170,2308 3180 4312 868 236 6810 3512 6190 5671 1871 479 6313 457 4200 2154 3526 574 1373 6422 5941
171,86 5258 2709 5740 4484 5335 6377 5407 4533 1000 1905 2266 2050 4180 6262 2886 1364 5469 5710 4504
172,5609 3602 2024 1503 3413 2835 3410 1364 3576 3462 5924 4291 5167 4347 6213 6961 3567 355 3785 5854
173,5609 5356 3506 3514 6212 5390 1183 4877 6758 4570 662 5650 4866 4720 1469 814 3808 1632 6808 4029
174,3875 2108 6966 4691 3607 2162 2923 5766 4709 2104 2556 5298 4720 3305 4023 4972 965 2545 6165 5857
175,5252 5469 563 6666 479 459 4195 5723 1418 5340 4200 814 5460 531 665 4029 6645 201 4291 2091
176,3180 3977 6810 1458 5231 4351 5723 1373 868 343 3349 3666 5671 4251 2574 2557 4572 4302 6472 457
177,2324 2059 3285 3930 4220 2152 5369 4800 4291 479 5460 262 3506 1610 5896 4554 4200 4640 5167 4835
178,6624 891 6771 3040 5218 1655 2321 366 1651 3316 3201 495 3343 2004 2093 6584 2167 1736 336 2105
179,4161 5069 3765 6846 814 1596 4279 972 5896 6654 1796 637 6647 2779 4312 4291 6466 1226 479 2152
180,3602 5076 2703 2399 3752 3547 4012 2556 984 814 5314 559 2904 500 5956 6192 4355 4572 417 4233
181,3201 5394 5489 3436 2093 596 2574 5532 2539 4813 3666 1887 1373 6691 6730 6504 3607 3044 1940 5076
182,6018 2399 4720 5510 3506 5466 1294 457 2390 5966 1168 193 3013 868 4312 3472 2556 3588 2152 3285
183,4032 236 3604 327 1418 5252 6968 2628 2059 355 3053 2798 4519 2653 479 5609 531 3506 6624 5460
184,1850 3607 1700 4312 3410 868 1306 596 4342 4759 457 536 4231 6624 1373 6584 2473 6448 262 6654
185,271 1655 6561 3778 4532 2150 5369 4200 6316 140 4977 3434 6627 1452 5064 999 3905 2555 6454 3512
186,255 1402 5335 1786 2703 2798 3730 3142 1999 2886 2369 6810 4291 2295 12 4238 6454 495 5666 3003
187,5466 5064 4191 2960 457 1503 4342 3930 424 261 4220 4282 3013 2255 203 2779 6624 4835 3907 412
188,2226 3142 3516 625 5236 3875 5166 1704 5203 1887 2295 2016 2904 5474 4533 1225 5445 2907 5857 2228
189,1651 4728 2835 4977 5469 536 6561 2703 5637 5335 1871 3269 4864 4312 2266 3445 4981 6377 814 815
190,2459 1389 428 4625 3765 1418 2024 3702 5167 729 6562 2777 4460 2803 6958 6796 891 6621 5369 4413
191,4023 3265 625 3236 4534 6243 283 6203 4572 5981 1651 6165 6730 5785 2110 1691 814 2703 1467 4172
192,3962 4270 2093 1651 3824 2167 5304 5258 2110 868 1546 5231 2557 456 1328 1469 4534 91 2628 5240
193,2167 3410 5766 1373 5854 4759 262 3373 4200 2835 1306 1339 2152 3236 1700 531 3604 6654 6624 6330
194,2556 5532 457 5269 3765 6624 3236 571 4200 4771 3441 479 1252 814 2110 6584 5640 2228 777 6330
195,2390 1373 4220 5965 242 3305 4800 4045 1339 4720 1610 5048 5532 6490 200 479 236 3270 1830 2921
196,5857 4685 536 5407 2369 3875 2863 6198 5710 5666 3995 2194 3621 4545 1131 5108 6592 4826 5825 885
197,4728 3040 1651 414 2241 5861 3412 6077 4492 1458 729 4484 5785 5122 4414 4534 3410 2835 5766 3576
198,3512 3010 2632 2438 2233 2556 6453 2628 5369 495 4608 2703 4032 1257 6584 222 1294 3622 3373 3316
199,4896 2545 4709 2556 2110 5644 4023 2455 457 5956 5407 500 1339 3550 5323 3385 5501 2539 2167 6101
200,3765 5252 6219 2835 1183 1418 1871 1168 479 372 814 2556 5076 5340 6313 5469 2557 2653 531 92
201,5252 729 4581 1418 3410 4272 3019 800 3236 531 5340 372 5167 3114 6947 457 6497 868 4031 1818
202,6685 2938 2216 6627 4697 966 1651 5861 5857 4166 3977 2123 6098 868 5957 2397 4079 1131 6291 4721
203,1038 2321 559 1235 313 3713 5489 2167 1339 262 2232 4572 1940 2703 665 6584 3236 2024 2556 4848
204,3516 3142 5474 2907 403 4322 4342 5130 3649 5513 1975 4709 1163 407 2399 5323 1458 3180 4379 4561
205,1655 1651 3551 868 252 814 531 372 5252 3441 4012 5167 200 5469 6627 2110 1339 187 4572 5778
206,5252 479 86 4195 729 6431 5340 6635 4291 2539 3167 3000 4625 1418 5167 6624 1266 5662 2167 814
207,5252 1458 372 4633 3526 3410 4654 5167 1373 2024 2653 4200 5778 1920 5469 531 4251 4796 2426 1097
208,2556 2168 4484 5335 1168 6561 123 3485 457 6624 5352 1503 596 1621 495 2110 4572 6018 5407 1294
209,2772 86 5335 327 4928 3410 1029 479 5170 6058 1373 1339 1696 2796 868 3373 210 2167 4554 4685
210,6372 5812 4023 5981 3602 291 3948 1458 3607 3881 2448 5630 5902 4480 2005 2793 1041 6516 950 5314
211,412 3221 2399 2779 6096 1073 4835 2255 5460 5466 3989 5457 4720 1779 1546 5966 84 2083 6316 6551
212,6453 3621 2093 4312 157 5532 2397 457 336 1577 6472 2321 186 596 1791 1187 536 4172 2101 6492
213,3441 3410 2539 3316 2556 2653 5614 3512 2252 1168 372 1418 6121 1974 3000 5167 665 5076 1192 1339
214,1196 6018 2321 1905 1447 2093 4720 1804 1182 5337 4238 5600 3795 2556 6095 6070 1063 2115 879 2477
215,1252 146 1373 3103 1567 6730 5489 5630 457 5981 6155 3493 1254 1223 4480 6359 5324 1467 1137 6457
216,4709 314 1458 1960 5323 3646 1210 400 4023 5295 2005 1373 1245 4634 6165 817 2397 5489 3666 5766
217,5815 2228 5532 5965 1696 4800 1602 418 984 4529 4200 625 4414 1373 5122 2632 2557 2266 868 955
218,5609 3607 4570 4342 457 1143 3180 6281 2300 4045 4968 2110 1567 4970 6231 4195 6190 6363 2001 972
219,1651 2557 6796 2255 2539 5252 112 417 479 4533 6584 1565 531 2167 4532 4195 891 1554 729 1183
220,4709 6096 2083 5323 3602 2556 5076 5426 2408 6872 2390 1373 262 3410 2329 6449 5469 479 554 4480
221,3300 814 1974 3970 6561 3125 3410 457 2703 2295 3460 2556 6873 5252 495 596 1949 5469 4313 5167
222,1800 5025 1458 531 6050 891 1377 1554 1920 6562 509 4877 457 262 1183 4080 5340 4625 1286 5167
223,5252 3410 4848 5167 531 5469 1940 5326 4313 187 4487 457 372 729 1974 4023 200 1554 6771 1106
224,5636 4635 6281 1168 6646 5920 3945 479 12 1373 6198 1403 814 1329 6103 6307 2167 5532 355 1339
225,4023 4172 2329 2727 3410 5337 4572 4270 1252 2233 6730 2574 2917 1309 2772 283 2653 782 755 1373
226,1252 495 6018 5723 3621 6730 3754 3824 2101 1940 4709 3666 3013 457 964 5324 4771 283 3269 3373
227,2101 5323 5324 1940 4709 4533 5981 4270 4777 4480 4023 2917 2509 283 4572 5407 596 5950 2769 1373
228,3410 4720 3604 242 4312 6532 4200 3316 2556 3373 5854 1339 5966 372 2835 2152 2560 262 3765 4291
229,1940 5981 4709 3516 5532 5630 6935 5648 2005 1038 1621 6889 1467 3125 2556 4572 3142 2080 3970 790
230,6901 4877 1329 6382 2308 4783 1013 4439 355 3410 2329 6707 1554 4343 492 6190 2024 1057 457 4625
231,4233 5076 3602 4970 4340 3740 5356 4833 1968 2399 2473 6624 6040 1403 2628 6219 3989 4291 814 5738
232,5705 6808 4835 2445 4200 2557 3236 457 5469 372 2574 1373 868 5924 4291 3666 3221 4231 1252 1514
233,4704 5073 4161 6173 2808 242 6034 4977 5064 1373 2844 4147 6802 1364 5037 809 5304 1912 3167 2835
234,966 6454 6561 5861 1329 6532 4720 4012 1655 1503 4291 3269 1610 1539 5428 1134 417 2473 5010 814
235,4720 3410 4545 2369 4023 2005 5981 6624 5966 4484 2228 657 2148 4291 2556 291 1000 372 2077 6165
236,4877 5076 1329 2556 2167 1257 479 1451 4231 6213 318 1168 6584 5469 457 1339 1373 6920 4056 1294
