user_id,item_list
53,625 457 5304 1497 479 5961 814 2110 372 2228 868 2955 2167 1940 4291 5785 1912 5252 4554 1963
54,2093 2556 6651 3441 5408 5252 4570 4200 6624 515 3410 5064 4045 6666 5532 2300 3607 1488 550 5466
55,5387 6013 6561 2556 457 6329 1940 6516 3105 2110 495 1503 5812 3373 832 2228 4572 3506 6639 4023
56,201 4291 2779 3256 4877 355 4029 6666 814 5241 3512 2921 6363 4373 1403 3316 1389 479 6624 261
57,5076 5252 2557 3602 1183 4045 1602 4570 531 2556 236 2167 4023 6472 5469 4373 6730 6651 2628 3436
58,2703 5466 4312 84 1651 3236 1267 4709 5356 3410 2059 2555 5063 4484 2275 563 4023 5785 6532 2251
59,5965 6173 5532 1062 4161 1373 2556 4533 6647 3208 193 955 3373 6902 5407 479 4180 1428 1294 6050
60,6377 4709 2228 1403 3875 1294 814 5323 355 291 5466 657 2194 479 51 5609 2329 6165 4195 868
61,868 2228 2556 4533 955 5965 372 1373 417 1294 4877 4554 1445 536 2527 4200 3410 3236 291 1905
62,2632 5369 5460 4625 5442 3410 3512 6431 2555 4048 291 6293 4484 2232 2779 2077 4298 640 3824 1656
63,3410 2556 1940 5076 956 4691 5469 4709 5167 4291 6771 372 4200 2399 1418 5340 1183 665 4029 5326
64,3621 1602 5532 4709 3010 6158 4989 5369 2329 2703 2985 2917 6210 1094 4545 372 4191 4484 2556 2369
65,4877 4351 955 5553 1539 261 5609 6930 3516 3218 4200 6935 2194 2557 5142 3977 4238 3795 6513 2628
66,6561 3602 4012 1403 2835 4714 5442 479 5356 355 3236 5269 2556 4291 3410 6930 4200 3739 531 2557
67,5785 6637 130 5490 2986 5407 2115 3666 1568 601 955 2110 6730 2955 4049 1602 3436 5830 5457 1328
68,5863 2628 1940 1168 6810 4709 3875 2228 608 2308 4302 4291 1339 5203 3607 5236 4023 2329 5981 2110
69,1171 4534 1373 5766 2226 3180 3526 1131 5785 6810 4709 5490 2703 1940 4896 5489 5863 5407 5410 1399
70,5466 5258 3622 4312 6213 4220 3765 3410 5460 6212 262 5705 814 4912 479 2835 3316 891 1403 5941
71,4533 955 2556 6624 4532 4180 4200 2527 372 6142 4796 275 1339 5252 4529 531 777 5076 594 2557
72,775 6561 457 4414 625 3049 4534 5710 2228 536 868 6811 5815 5785 1108 4200 495 596 2077 2080
73,242 1560 1497 4533 5037 6073 4191 3410 5469 3059 2099 2556 2880 1696 4251 5252 6821 5076 3316 5489
74,3977 5965 5766 6810 1373 5690 6018 5442 6654 5825 2835 1339 1131 193 6626 5738 2829 5863 2167 4338
75,3977 4896 966 3970 3142 1949 4704 2844 1373 5073 6935 6739 2050 2369 2556 4709 1257 5710 6810 2077
76,5069 1602 2556 2232 1294 5705 5532 1700 3316 1445 1560 5252 5636 3602 3410 3462 4200 4291 1554 2557
77,3285 2399 2628 3300 6771 5356 6873 2907 6666 3142 5069 5474 5864 4029 125 4835 1073 5847 2390 3808
78,495 536 4533 2527 4247 4012 1000 2050 6627 2886 4554 5469 4103 86 4180 6271 868 6619 2556 1339
79,479 1458 4877 4351 4634 4200 5252 2556 817 457 2907 1210 3441 3300 6873 6133 3516 2399 92 2731
80,2232 2228 4180 4032 2369 479 2167 4238 2399 955 2556 956 4554 6190 814 434 5335 1644 291 2776
81,2167 2539 2556 2168 1610 3236 814 4200 5252 6624 2891 6584 531 457 4633 2339 5326 2438 5469 5340
82,6935 3516 3125 4936 4200 6810 2295 3460 2824 2907 5474 1949 4302 5671 3236 2080 1373 2167 4291 403
83,5854 1458 4848 868 5766 2110 5469 255 193 563 2556 6635 1057 5806 6213 4879 2835 4313 3632 2167
84,3602 3621 2273 1329 2556 1252 1295 2341 2216 2110 1539 6627 2557 5744 2628 1940 2101 4709 5489 6561
85,2226 262 4200 3236 5469 5369 1168 814 1554 5326 5340 1418 6624 6190 2557 6771 252 868 4796 3316
86,6532 4220 5326 3588 4264 6281 3236 4200 531 2556 814 5269 1418 2080 6584 5252 2059 372 4947 4373
87,4709 3410 2556 4023 956 2369 262 5981 814 6771 1294 4533 3236 5167 4554 4796 2880 2232 5326 4572
88,2970 3547 355 3410 814 5609 3726 6930 4291 2628 6212 5356 1680 5441 6624 4029 4570 6307 6666 6958
89,1983 2556 5965 4514 3602 3824 1294 224 2628 5723 2093 6332 4572 3666 3445 5489 2329 2557 89 2776
90,596 2110 2093 5489 536 3044 283 2703 3040 54 5407 1038 4697 2167 3666 6627 1668 2904 1339 6454
91,3441 1403 4291 1940 3713 459 3410 5076 4709 814 4023 531 5609 5356 262 5532 6158 5340 201 1848
92,2556 2779 2152 479 4373 4570 4200 3410 5469 665 3707 3966 729 1294 2167 2059 4912 2232 1920 1700
93,955 3977 1602 5122 1252 1373 5532 6411 5489 2369 4813 5961 2527 4270 5723 966 1940 5642 283 3044
94,3410 6382 242 3373 2167 457 2703 4342 1655 4704 3208 966 355 1651 1062 6647 6635 4161 2399 4012
95,2093 424 6627 6561 6872 868 2110 2556 1544 457 5744 4780 4572 4264 2557 5553 495 6729 2632 6882
96,1940 5323 2369 1963 4545 4709 1602 6073 291 6165 2509 4500 4748 868 1467 2703 3410 657 2527 5630
97,2556 1038 2110 559 1013 2891 1373 3526 536 1983 3269 3201 1696 1407 6472 2917 2308 2228 479 2397
98,2324 3752 814 4270 3201 4342 3285 868 2321 271 5489 6516 1393 1182 5723 6651 2456 5394 2399 4720
99,479 4291 5532 2556 3316 4545 5167 2399 5460 5854 3236 6624 3602 4200 1418 355 4554 1554 372 457
100,3180 6190 3320 3410 2399 6133 1960 5549 4970 3441 92 5474 169 1484 3966 817 4029 6519 6126 1940
101,86 4554 6624 536 2369 4103 3316 4408 457 1602 6050 1983 868 6472 559 6271 1182 1000 5394 5407
102,6935 6873 4877 1403 1696 403 4484 1373 2110 814 6457 6530 3590 4338 1940 5738 2154 2080 6023 5142
103,4414 4533 5469 5076 2556 4023 5323 5961 2324 5981 3057 1445 5442 4200 6821 5785 372 5295 1328 4570
104,536 3602 3410 868 3824 596 2228 4200 1339 4709 1940 5532 2167 1403 2557 3621 2986 2369 2574 2110
105,3551 3221 2294 275 5369 5723 6472 6513 5394 3676 559 2321 5238 4545 500 4291 5010 1968 2167 3239
106,2556 5532 3236 479 2557 1183 2228 1643 5469 5857 457 4180 4877 6584 3602 2399 5785 1818 6685 3512
107,3316 1364 86 5723 2228 4554 2050 6624 4180 2873 262 955 5407 3410 2556 291 3265 4545 665 6619
108,2397 6561 3875 1691 1651 1656 2110 918 2574 6173 106 3955 1445 6329 4704 955 54 2273 491 868
109,4533 536 3410 868 5369 457 4200 2369 4180 372 814 4796 5407 4835 5167 2167 6624 262 1294 86
110,868 1656 4351 3285 559 459 596 1700 4291 457 5956 4592 1182 3305 2390 2080 775 3208 5069 2539
111,1940 2399 4709 4180 6624 4533 1106 2369 457 3236 4200 4912 4554 2835 4291 1294 291 4796 2772 5460
112,3607 2093 169 6133 6519 4300 1960 3436 132 5919 2167 814 3602 868 515 4023 984 6033 3752 6730
113,5076 2232 479 5532 6034 3666 6771 112 5252 5340 1373 1418 5723 1940 3236 4200 6519 6730 4313 665
114,6519 6018 4533 4634 3857 6532 4877 2632 1445 1245 92 6133 132 89 1656 6729 4291 2921 291 4545
115,2556 3512 2557 5326 4200 5340 4300 5469 1458 132 5064 1339 2438 6519 4312 2093 817 428 1418 6054
116,3824 3221 4720 1433 5744 1252 1373 3752 5971 5489 6626 4231 3285 697 325 4542 6516 984 5466 4618
117,2539 4877 1554 3607 479 3180 814 1458 2653 2226 5167 1203 5076 3410 2628 2438 1503 5169 1418 6771
118,2226 3410 4709 3180 4720 2557 1171 2110 5857 4032 4103 242 5326 4554 868 4023 5489 2772 1560 5407
119,3602 1329 5738 4718 784 5956 5335 5591 1257 909 6421 4478 6930 291 3496 3874 5826 5000 5284 850
120,4270 5258 4514 2556 4484 146 4709 412 4835 1983 504 5489 5705 5356 1294 3441 4200 2167 283 2628
121,2556 6624 1294 3410 1983 4200 5269 2880 457 596 1339 814 1235 4633 832 5469 381 4570 3057 6584
122,2917 2167 3824 3201 6472 2628 1182 1038 1850 2556 2703 2557 4200 2539 4012 6624 1696 1373 4572 3410
123,3236 479 2556 814 4312 5489 1418 2779 4835 5076 6771 2557 1339 5269 5460 5442 5469 3567 3666 1183
124,355 640 5252 4200 2556 4570 1329 4709 3410 3236 123 4796 1168 5553 6472 5640 4291 5230 1469 4593
125,4728 4977 5073 3040 966 414 1373 2628 4709 1503 3373 3410 5428 479 2167 814 1339 5407 4222 2228
126,3410 2399 258 236 1183 4815 4714 5460 4912 6624 5636 6666 4147 6771 479 1699 5167 4613 1426 891
127,3236 868 1373 5766 3316 2167 3265 6810 2844 4032 2226 5854 2653 4625 414 1974 1051 5696 6173 6313
128,6935 3516 4709 5323 5981 3460 4480 2907 2295 2005 1013 1467 1949 5630 403 6810 5474 2509 2308 5223
129,3962 5457 515 1403 1329 4291 1294 4572 2294 3285 2167 5407 814 6730 2628 3913 6930 1868 5489 955
130,2703 3410 868 1655 4180 1651 2472 414 2167 4012 6054 3512 479 5258 5460 1602 1294 5065 5854 1818
131,1458 1940 5965 1171 5766 1329 3180 3621 868 1539 6098 2798 5640 3516 596 457 4877 3875 5489 5407
132,1602 1373 2556 1668 3201 5394 3819 3373 5258 6472 1700 2438 1182 4200 6293 1364 4789 4572 495 3602
133,5466 3236 2556 4533 6142 372 4238 868 5469 2199 1168 5230 4312 2228 4532 1818 3795 1097 200 3218
134,536 4408 2556 3236 479 3410 262 3740 5469 868 1339 2369 814 1818 5407 6624 1911 4533 5225 2050
135,2152 495 4877 5122 2228 2397 1373 4534 868 2628 4484 2960 4312 2574 955 5723 5069 6453 4200 5498
136,1940 966 3602 4709 4877 5981 2110 457 3576 6165 6313 2509 3040 755 4480 2228 2329 5073 4483 5630
137,2539 5609 1610 2300 2356 814 1825 3410 531 4291 479 5326 2556 6584 6219 4570 2438 457 6808 210
138,5723 3824 3962 6842 3621 89 3010 291 1901 2110 2960 4772 4359 4877 1930 457 773 5407 868 3666
139,3602 2557 5532 5258 1700 2628 3436 5640 5553 4800 412 2448 4200 3201 6651 1339 2110 1905 6810 6730
140,3487 1399 1983 2556 2448 1940 5407 4709 86 291 2077 955 6262 3496 3236 4685 6729 4180 3602 3410
141,3512 4720 868 2632 5340 1267 2059 4342 262 5690 5896 6624 4220 4835 2232 5369 4519 4800 1044 729
142,1210 1960 4634 4300 5723 1245 1373 92 6133 132 3666 5919 2188 4172 2574 3607 290 457 5324 5766
143,596 2557 5956 2199 5941 457 1373 3373 4200 290 1038 2574 868 6338 5489 479 3410 1791 955 3819
144,2556 4572 5489 3857 3676 515 5466 1940 4841 457 1182 2917 4545 1038 4709 283 2294 91 6592 3824
145,625 504 2703 5785 4012 495 5407 4720 955 3218 1373 3135 2628 1968 596 4533 868 5490 2167 5466
146,5323 5965 4855 3621 3752 3551 1257 5981 2329 6165 4529 4480 697 984 657 1469 2228 219 5644 3874
147,955 2369 2228 86 1458 2284 4554 4238 5023 5469 5466 4103 5335 3410 4877 2556 457 2356 2709 6382
148,5252 3441 4045 4296 1554 5218 3236 2873 5879 6624 2556 1377 3410 2151 1418 3265 355 6758 4912 3316
149,187 3713 3236 5167 5076 457 2557 2438 372 5340 5335 3201 596 531 5532 5469 665 814 1038 2167
150,1940 86 4912 5252 2369 2772 2556 5469 665 6213 1983 1963 1294 1106 814 2284 3236 4685 6624 6382
151,2556 3410 2772 2399 86 2050 4247 5407 3244 291 4291 4103 5469 6271 2886 4545 3316 6624 2203 6619
152,6935 6810 3516 5236 6873 2324 3460 5857 1171 6098 3875 4351 1949 6173 2154 4592 1329 4161 1062 5799
153,2556 5469 479 4238 4200 2412 5854 868 814 5230 3180 3434 457 3218 2167 200 2835 1901 3881 965
154,2556 4877 536 868 4200 4312 814 6054 5705 596 3236 2110 1539 4532 4572 5469 5076 3410 4264 2152
155,5073 966 1655 1651 479 868 536 1168 4200 2369 4180 4709 2835 4697 5861 4685 2329 4981 2284 5428
156,1373 2556 3436 3962 2228 1696 1294 4238 868 4302 3010 955 551 4231 6516 271 5230 3819 5269 5292
157,4877 2110 5532 2399 1329 1038 966 1651 3617 4728 6173 2917 5553 355 5640 1983 596 4191 1062 4161
158,5340 336 479 5252 3713 4625 3604 5723 531 372 596 1554 6050 6562 2341 3236 1418 665 6624 5920
159,3410 1983 313 5489 2556 3285 3526 3989 5457 3236 1038 4200 5690 457 2628 355 5640 6158 3875 5076
160,6173 3617 5696 536 4545 2050 1596 6182 5081 1294 1940 6647 6739 2886 6466 6624 479 2652 788 5407
161,1656 5258 6551 1038 2110 2904 2324 4877 596 1329 4484 4572 457 4231 89 5957 1539 2529 2438 412
162,2093 2167 596 1373 457 3236 6050 4231 4514 5469 2438 6624 2252 4572 5076 4251 479 4172 3410 5532
163,5532 4342 5394 1182 6472 2539 2093 1196 457 4709 1393 3621 4023 3602 5304 4877 1094 6651 2871 1373
164,5466 3602 236 479 2556 3125 3460 3970 3142 5854 1494 6873 5738 1554 2557 1403 2829 1373 5069 3236
165,2703 1183 242 1503 2167 4815 6627 1497 3966 3373 4279 4291 2199 5460 4572 1426 6709 5489 2275 2557
166,5609 2300 3945 2628 3285 2556 4291 1552 1632 3316 3410 5022 6645 1339 868 814 236 793 3256 4780
167,6592 1983 4351 3441 3445 4780 2556 291 5710 6073 5640 2448 1319 2228 1958 5648 955 3857 1621 5302
168,5766 1038 146 1494 1407 4572 2829 1940 2557 2727 2023 3666 2167 3410 2798 1373 457 4974 6771 283
169,1602 3656 1373 5854 2556 5966 5965 6329 224 3410 3621 5469 697 3622 956 1339 3236 3907 2167 5076
170,2835 3180 4312 6810 868 6190 236 2154 3526 3512 2275 1013 457 479 3943 1418 4200 6125 3236 2110
171,5258 86 5335 2194 5407 5230 2050 4484 4896 2709 4533 4554 2886 4545 1905 5740 1000 355 3305 2077
172,2399 1503 3602 2776 2024 355 3785 1329 4291 5854 3462 5446 5025 6961 1364 1554 891 531 6050 6213
173,2628 4312 2399 3506 2779 814 5609 1469 4561 4720 4877 4029 6666 6758 4815 5466 1632 4572 5879 4342
174,4709 5466 3607 1252 1402 918 1373 4896 2556 5766 5323 6165 2108 4484 1568 1328 2162 5857 1958 4172
175,5252 3410 479 4291 814 531 891 3256 665 457 1339 6382 6666 200 4279 4029 5723 201 3325 563
176,3180 1458 5394 2556 6810 1182 3977 868 3526 5489 457 6098 5723 1252 4572 6411 1610 4231 4302 5490
177,2324 2628 2556 4291 479 2167 4220 5460 2152 5356 5369 5469 3930 89 2059 6330 4554 4877 4835 5705
178,479 4877 3256 891 3236 6771 2399 4180 6330 966 3040 4864 3201 457 3316 1497 1279 372 1655 2539
179,2779 4161 2844 6532 5252 6666 479 6739 2152 1596 6033 5069 531 1494 3208 3765 788 5896 4220 4200
180,2628 3602 3285 2399 5076 5394 2556 814 355 3676 3410 1182 5723 4200 457 6624 2904 4572 6730 6158
181,1252 5532 5408 596 3666 3410 5723 3621 1038 5394 868 5076 2574 6472 559 3607 2397 3201 372 1339
182,4720 2556 6018 4291 4484 3506 2390 868 1294 457 4572 1168 1968 4200 3441 5510 3013 5069 5010 3472
183,5966 5252 531 6624 262 3236 4200 1554 2628 3316 2232 3966 4625 4796 4570 2556 3297 2059 1974 5854
184,3410 4312 457 1700 6018 596 1850 3236 3373 4231 4759 3607 814 4342 6584 200 6624 5766 5076 3305
185,6561 1655 6018 414 966 3373 271 5705 955 3930 3778 4877 2557 6627 4532 6454 814 3167 54 1696
186,955 1402 3516 6034 255 1403 5335 2369 2703 1329 3142 2886 5407 2824 4291 6810 2556 4533 2295 86
187,5466 5069 457 4200 5369 6624 2557 6729 2390 2779 372 3930 3201 4191 4835 5553 6180 261 2499 4220
188,6935 3516 1013 3875 6810 2228 536 2295 5122 2904 5236 1171 1949 5857 625 5474 4813 5532 1887 1373
189,1655 966 414 6454 2556 6624 4977 6561 3441 495 6627 457 4312 6619 5335 1871 1497 536 6377 4200
190,1554 531 1418 1267 2024 428 2059 6562 5941 6196 1389 3702 2251 6796 4625 3512 891 2777 5167 729
191,4023 283 5981 457 6165 4480 4172 814 4414 3607 3236 6730 3265 2456 6561 755 479 625 868 1217
192,1252 2556 3824 4270 2093 2628 2110 1546 4172 5231 2115 3656 868 457 2557 1651 2438 4794 1887 2703
193,2167 5469 3410 1373 2835 3236 5854 262 2557 5076 2152 6624 5167 1700 531 5340 6378 193 372 6330
194,2556 5532 6624 457 479 262 3410 4200 2228 814 5269 6584 531 955 1418 3441 4796 3316 2110 2835
195,5965 5532 4720 4533 5122 457 479 5076 84 4045 1294 200 2390 814 3373 5442 5956 4220 3666 236
196,2050 955 4365 291 2796 4545 2369 1373 1171 5857 536 6411 5710 5965 4293 2709 3875 3602 2167 4720
197,1651 4728 868 2798 6561 2703 6810 6313 4977 5766 3142 4981 3410 3180 2241 2556 3269 531 5122 5671
198,3512 5532 3824 2628 4048 2703 2369 457 5369 4608 6584 3410 4220 2556 479 495 814 5460 3316 3010
199,4896 2545 2228 4709 2110 2556 4023 5644 457 5956 868 5329 955 4264 2539 500 1399 3875 5981 2455
200,3236 3765 1168 6313 479 1183 5252 6219 1871 814 1418 531 4796 2556 5469 3943 3325 3966 1159 4200
201,5252 3410 729 3236 1418 5167 5340 4625 814 1373 5469 1554 290 868 6624 6497 2167 2835 372 3373
202,5857 5861 5957 6098 2252 6561 6411 2703 6685 1131 4981 1651 966 495 6291 414 868 3252 5489 5587
203,2321 3713 5489 2167 6561 146 262 665 1554 4572 1940 457 531 1602 2556 2628 5076 4023 2557 5231
204,6873 3142 2907 3516 1458 6935 6810 4936 2399 5474 3180 5323 3285 351 3506 6530 1143 4023 1975 3602
205,868 1651 3410 417 3236 3551 4012 531 262 4200 814 5167 6627 1339 2110 5469 200 372 187 2152
206,3410 5252 891 2167 5167 5466 4291 86 4080 5340 1974 5662 262 355 1920 665 3000 4554 814 6796
207,3410 1458 5167 1560 2653 1418 372 2024 3526 5469 2167 5326 6771 4200 1373 4625 4633 3049 4833 4291
208,2556 955 4484 495 1983 5335 868 2110 457 6624 1294 3373 4012 596 3218 3269 4200 6018 4238 4572
209,86 6377 868 3410 1696 1029 479 2772 4238 457 1339 3966 4180 3316 2167 1168 2835 210 327 4514
210,3602 5323 5812 4023 2228 5981 1329 4545 3607 3881 291 2793 4480 1644 5766 2556 6842 2005 5407 6516
211,5069 6158 2399 2779 2659 4572 4200 3236 3989 1073 3410 44 1302 2255 5241 5705 200 5460 3221 1339
212,5532 1252 5489 4312 4720 868 457 3607 5723 2252 4759 596 6453 4048 5442 2110 6472 1546 2321 1602
213,3441 3316 3410 1554 2167 2653 5167 5076 372 1418 6121 5662 1339 5532 3785 1057 2539 5446 4347 814
214,1196 2321 1182 5337 2093 2556 1447 6018 2628 3666 1038 283 621 2233 3795 146 5230 4172 2115 3294
215,1252 2917 457 5489 146 1567 4172 3666 2556 3493 6730 5337 4633 4572 2167 5324 4480 4023 1137 1940
216,868 4709 6730 1373 5489 2397 169 4634 1960 2556 6519 4023 2005 1210 6133 457 6810 2329 5785 3666
217,5532 1602 2228 4414 1696 625 955 4545 1373 4191 868 4200 536 1339 2557 3270 5490 5469 4800 4529
218,5258 5609 4570 1143 4045 355 1488 3256 3180 3410 3607 2110 4195 6158 6190 6666 479 891 3285 1458
219,479 5073 2167 1554 4373 112 531 814 5356 2152 336 4533 372 3930 3316 417 5258 4835 222 5442
220,4709 5323 2556 3316 3410 2329 479 3236 531 4833 1418 5426 5223 4480 5158 2390 4200 5469 1373 2083
221,3970 479 457 3410 2907 3460 531 2295 5474 1949 6561 2556 1339 5252 5469 1418 2703 1974 3236 6457
222,3410 5340 5854 5025 1458 814 868 3512 5167 4877 4291 1800 891 4912 5442 5326 6796 1051 1920 5469
223,3410 5252 4848 531 5167 1940 1294 262 729 3265 5469 2653 6771 4023 4796 2005 457 1554 5323 3000
224,1329 1168 4545 814 2880 1339 2228 2110 4635 4291 6930 955 6281 479 5407 5532 5920 531 1539 868
225,4023 4709 2167 5323 2917 2329 3410 2574 3666 1467 1252 6730 4572 5324 5337 5326 3044 5469 4172 942
226,3824 5442 5723 5489 1940 457 2557 4709 2101 2556 4270 596 4572 283 868 6730 3666 417 4728 5337
227,2703 2101 1940 4270 4709 495 2556 4533 1373 5323 5324 2917 4777 596 283 4572 4012 4570 4023 5981
228,3410 4720 5532 3373 3316 4200 1339 5854 372 242 5167 193 1373 2557 3512 5966 4291 262 5076 2369
229,1940 4709 5981 4841 2556 3516 5648 6935 5630 2005 2195 1467 1621 283 5223 2509 2080 2818 3142 6889
230,3180 1013 1554 6190 6125 3265 1418 1294 5640 5252 814 4439 187 6901 457 2024 3236 4783 3526 4714
231,5076 1403 814 4970 5356 1968 4291 1329 4833 5553 2399 3989 3410 6158 6219 6624 2628 1539 4561 4570
232,2399 5705 6332 2300 3410 596 4835 1373 4200 457 3236 2167 6808 5469 4312 3666 4572 372 3373 3221
233,6173 5696 2556 6034 4977 6647 1373 2844 966 1651 414 1364 5076 5037 5469 193 2835 5064 1940 479
234,3040 4012 1329 6532 4291 6454 5064 4484 2556 54 1655 5861 1539 3373 1503 5609 6054 4200 2390 417
235,5466 4545 3410 2369 2556 4291 355 4023 2228 5323 291 1073 5966 2148 2557 5223 372 3622 5469 2891
236,4877 1602 2556 479 457 1329 2232 1373 200 3236 1339 4195 6624 1168 3373 372 531 2167 5532 3316
237,3305 4896 4691 275 2167 5744 2557 5956 3239 5609 457 4996 868 2110 4544 1602 984 955 2228 1339
