user_id,item_list
63,5252 4570 3410 6771 6126 2557 4200 6219 3714 2228 1106 6330 5167 2835 868 5778 5269 665 1183 6584
64,3621 4989 5532 140 3913 2985 4552 456 4270 1281 2195 4478 1830 1217 1691 1602 2891 247 6409 5592
65,1403 4351 1539 76 6930 3258 2556 3516 261 5898 5142 2228 6729 2080 3285 4264 5609 1544 1116 3135
66,3602 1403 4714 6930 5442 1539 640 3819 3787 5356 3270 140 3739 2921 662 1943 5295 2150 6684 236
67,5961 5785 130 2044 2986 3641 3097 6251 4919 5365 4132 4826 2125 1712 2240 3286 1489 3317 2113 2863
68,5857 2228 4570 2628 1940 5950 3602 3057 1739 1339 5295 6821 355 4709 2110 5407 2226 381 479 6624
69,1171 4534 5863 1131 4486 414 4459 966 5961 1940 5410 2194 3607 3875 4255 2233 608 1013 3180 3239
70,5466 1403 5258 1329 563 3989 3765 5705 5941 975 6338 6316 6930 5460 2150 2779 2499 5498 6213 2632
71,6624 3057 2556 6271 2527 777 1339 4796 3604 5252 372 5369 3739 5269 1374 4200 355 1294 536 2772
72,4312 2986 596 2080 2061 601 868 4534 457 2703 3551 495 5830 536 4264 2088 6372 5490 625 955
73,3057 4777 2228 242 4251 381 6821 5469 814 2556 1560 777 1940 5037 457 2369 5950 3236 355 1356
74,6810 5466 5490 6378 5671 4302 2397 5965 2226 3286 3875 227 1373 5825 1131 4450 6077 5863 5706 3180
75,2556 966 4293 3977 6935 4264 3135 2369 640 5666 2050 3754 2077 291 6810 5965 6033 6454 5857 6941
76,389 4737 1715 2559 5720 1269 108 5540 1417 3623 1304 6154 2173 3937 4370 2676 6171 4827 4090 2926
77,4460 20 1254 1027 6614 125 6935 1484 2217 3524 1439 407 1199 5847 1514 4640 449 3125 1426 5864
78,2050 4533 2527 4247 2886 3777 4365 86 2077 3244 1000 4685 2415 5710 4408 6377 4180 291 3711 3218
79,6142 1097 1480 3057 6219 622 5857 6411 1458 4634 3714 3970 1131 92 382 2781 6457 4351 4936 5919
80,2228 3244 823 3427 2170 6619 5023 2284 4238 1729 4365 3066 4781 1151 955 2369 5415 2415 1003 2203
81,1610 2539 3236 2438 4633 4833 1480 531 200 814 6584 479 729 2080 3713 6624 5065 2891 4315 5167
82,3516 6935 3125 4338 4936 6810 3460 2907 2295 2080 5474 1949 5390 2556 403 4714 4264 89 2824 5671
83,5766 868 2110 5490 5854 227 6378 1339 3373 2226 6034 6810 2397 2167 596 4313 3666 479 2412 2798
84,2273 6626 2557 1257 3602 2216 2341 2101 4780 3656 2110 6453 2556 1791 2574 1539 1469 5022 5407 2675
85,1418 3512 3316 5340 372 2835 4796 5469 6219 665 5167 6142 2653 3966 814 200 1097 4200 868 5326
86,4200 1418 6532 868 3236 531 5252 5326 5167 3512 814 4570 1097 1339 5269 596 372 4796 5065 6142
87,4709 479 6165 4023 5407 4533 755 2556 4570 1294 6330 4103 4480 1217 814 2527 4777 1373 2369 2509
88,6930 1539 2399 3989 3410 5460 2557 355 814 4029 5356 6624 5662 891 44 6666 1217 6890 283 6758
89,5532 3824 224 4351 3602 4251 6626 4514 1983 2557 1837 439 4780 2675 1503 1403 2438 1682 1962 601
90,955 3666 2110 6627 2195 2080 2228 5965 2986 283 1958 5051 4794 6516 5407 2438 4172 3310 5223 5489
91,4709 5609 6363 1403 793 3441 6165 1074 5640 5662 2628 5223 4487 459 3433 4190 3506 1128 4561 5852
92,108 6154 6741 133 5720 389 4469 6321 747 3964 144 4324 6604 6272 2225 2979 5234 586 5217 5664
93,3795 2397 6411 5122 3044 955 4483 5108 1252 5863 5825 3804 601 1131 4459 5329 2088 6291 5665 5961
94,457 6707 479 3208 5854 1497 4900 3410 4195 2559 5552 5964 6034 4313 1428 2472 4789 1374 4358 1062
95,2110 6561 2557 3607 6627 2556 3373 1339 2412 6034 6453 3326 227 4780 4231 3040 1668 6329 3666 1651
96,1940 4545 2329 291 5323 1467 2886 5710 2005 2369 1963 5407 3496 4500 6165 6073 2527 5644 755 1905
97,2110 3180 1940 2556 1013 2228 1252 1328 625 536 1399 4794 1568 4408 4480 2005 5407 4533 5961 6472
98,1038 2275 1125 5258 1393 2093 2456 814 4270 2556 2063 1644 2529 1779 2430 5609 3285 1818 1656 2341
99,479 3236 5532 3602 868 4554 355 1183 5460 2399 4200 372 3256 5640 6158 5269 5356 291 955 1418
100,1106 6126 6771 3607 1418 5549 6935 5010 3966 3516 3410 4970 3325 6873 5502 5213 3180 6614 5323 5920
101,536 5407 2880 3057 4408 381 6377 6271 494 4500 1452 5252 4103 823 479 2369 2203 1000 291 1729
102,6935 3460 1403 5474 3590 139 6457 2824 6023 4338 5166 6776 6359 5640 1727 6530 5323 6155 3285 5671
103,5950 3410 372 4533 4570 6821 494 2151 4103 355 4833 4714 1097 6584 5323 2556 5326 6219 3057 4200
104,3621 596 536 2556 5785 3602 868 1535 5329 2557 1328 4293 2110 5407 2369 1962 4231 3819 6293 3930
105,2399 3676 5394 2321 559 4529 5369 515 4291 1968 2557 2294 4200 1306 3221 275 5723 6506 596 5010
106,5532 479 3607 2228 955 2557 5857 814 1339 457 1373 5469 3373 227 5490 5407 2397 2226 2835 4200
107,3462 1602 224 2873 5744 1825 2527 187 3707 5710 3777 2080 291 439 86 6821 51 4408 1809 2538
108,1937 2085 1712 462 6863 800 2204 3031 6262 5598 6380 2702 1969 1490 774 6251 2975 2237 2698 5122
109,4533 536 3410 2556 2369 5407 2284 4554 4103 868 262 4545 4247 6271 2203 2050 2772 2405 3325 3427
110,5046 3158 5110 1129 2473 4737 1096 1433 4333 287 1986 1764 4356 6827 2882 6862 5760 389 3422 1774
111,5323 2399 4533 1106 4500 2369 814 4023 2329 3316 4554 6330 2835 291 6624 2148 457 5252 1217 5460
112,6519 5766 2731 4300 1960 132 3436 5022 4489 1682 5231 6730 935 283 3516 1837 1098 2793 5544 2574
113,479 3666 868 1373 5532 5076 457 283 596 4023 6516 4231 5723 6730 2574 5553 1418 4291 2329 6771
114,4312 2473 2632 1546 6795 5553 2077 2050 2448 4264 6018 2960 1539 3135 5294 1116 2820 2793 4906 4425
115,3512 2557 3410 6382 4231 6624 1818 3714 262 1480 6316 5326 6057 5240 3000 3713 2835 596 5744 4230
116,5532 3621 3824 1306 5971 4720 5830 4789 3326 5744 6516 868 1668 2557 2228 91 3767 4359 1402 1373
117,3607 1705 2226 1051 2653 868 4313 1641 4347 5169 5167 479 2252 3297 665 1920 6559 3713 3410 5490
118,2772 750 5407 4180 625 2077 2226 2527 2796 2556 2194 4554 5108 3244 5965 1739 4500 5857 2415 4777
119,3602 1329 784 1539 5591 2473 640 4789 2811 5335 4788 1174 2448 6729 2780 4290 4586 3695 5826 261
120,1038 4720 4270 2168 6730 4264 1983 2080 3989 1940 1739 4291 146 1168 236 3472 3441 283 5295 4714
121,5532 1983 4533 596 2080 123 1480 3707 601 5269 2880 955 4231 1602 4200 6624 3445 381 3057 5231
122,2167 3201 123 495 6472 601 2557 1696 3824 3962 1373 5269 2628 1118 2917 4045 1839 224 6506 3122
123,2167 4373 5065 4312 3236 479 1818 2556 5469 1183 372 5069 3989 355 1418 1302 4220 2557 6771 5460
124,4351 1469 1994 1943 3487 355 3356 4570 2226 211 2854 5142 6870 5553 5644 596 1968 6490 5069 2720
125,5073 3040 966 414 4977 4709 1373 2228 54 4023 2369 5861 227 291 5640 1339 2628 6454 3373 2557
126,6158 258 531 5460 6958 1214 4714 5705 5637 4815 5065 1183 2779 1097 5441 479 891 3966 3316 6196
127,868 5766 6810 1974 3410 1339 428 6422 2798 1083 5907 1373 1051 3945 4967 372 3297 3382 1641 1407
128,5323 3180 5981 3516 2005 4480 6935 5630 2308 3142 3526 3970 2509 2295 5223 1467 6810 3460 2824 2907
129,1403 1329 6930 3962 5766 3752 1539 697 850 5457 1837 1458 2115 1135 4916 3955 3349 4906 640 1691
130,3410 4180 3512 5065 6057 2199 3930 6624 4484 4220 6313 1818 5356 5466 6180 5460 1655 3373 3576 5063
131,1373 1940 1458 596 3516 2195 3875 5766 4483 2080 2798 2341 1171 5489 2228 1656 4231 3180 5323 5640
132,1602 3819 495 3487 601 2438 5744 3201 6293 1535 596 6472 5466 4359 1668 3310 2425 460 6643 1568
133,5466 955 4533 1818 601 3714 372 5778 2556 6219 5469 1097 4532 1588 4544 4351 3551 3576 622 868
134,479 3236 2653 3316 814 187 955 3410 428 665 2556 6142 1940 1418 3576 5340 4200 6219 1480 6313
135,955 2960 291 89 4312 495 3948 1544 868 5329 4264 2077 5442 2324 5498 4685 2677 5436 1656 1257
136,3602 4709 2110 5323 5407 5981 5640 2195 6165 4480 2005 2329 227 4264 2557 5223 955 457 755 4483
137,1610 5609 6050 2300 6219 814 3290 3410 3713 2356 1015 1606 5213 2538 3714 729 5269 4561 2789 753
138,3621 5723 6626 1257 4264 2110 3962 2986 6842 1445 1539 76 4675 5329 1134 1989 3010 4780 3767 6293
139,6730 5898 3445 6516 5022 640 4200 1621 2110 5723 5390 2329 2448 4780 91 5965 1560 1943 6506 3666
140,4709 2005 5640 5223 5981 2556 1983 2228 1399 6165 5407 755 868 2080 2329 4480 1467 4877 3236 640
141,6378 2454 1685 5846 1245 1269 2254 6133 4519 4783 1974 2459 4547 4835 3726 262 4924 817 1818 3078
142,4172 314 1960 4300 4634 1210 92 5723 2731 1152 2574 5324 132 6133 290 2188 2838 1522 4809 1252
143,868 4200 1373 2557 3410 5941 372 596 457 2835 3236 4533 5252 3607 814 4572 6645 4789 4544 1791
144,2167 1503 5258 4841 5489 4572 1602 596 5022 3824 2399 1958 1940 1252 1469 1703 3857 4877 1560 3201
145,625 5532 4414 504 4012 2703 5666 5407 2986 955 495 2415 3767 3795 3135 1968 4533 2628 6377 868
146,5323 6165 5981 4480 755 5630 1467 5223 2818 2509 5504 1146 5644 6101 4813 2195 2329 2396 6419 2228
147,955 4238 2369 86 1458 868 4685 5407 2077 2284 5666 4709 457 5961 291 4291 5469 4180 479 3218
148,3441 5879 459 5269 5609 1739 6771 4796 6624 3236 5295 6821 5218 2024 4296 2873 1377 5252 1554 236
149,531 5167 5340 5326 2539 665 1554 3713 428 187 2556 2653 3966 1214 3316 729 4313 3236 5469 4103
150,1106 5252 1963 2369 86 2772 1940 4291 3244 6619 4500 2284 5323 4114 6271 3427 6382 5950 2148 1418
151,2556 1168 2050 291 3244 86 5407 5666 3410 2886 2772 6271 4103 4247 2399 868 1963 4685 3316 6619
152,3590 6125 6873 3970 3460 5857 403 1949 5825 5799 6960 1171 5891 6810 1197 1608 6457 2154 3850 344
153,479 5469 868 1339 5335 457 5950 4200 3057 227 3218 4238 596 1097 2557 3707 5269 200 2228 2835
154,2556 4877 2557 3819 4200 457 4231 601 596 6293 2438 5469 3930 814 2632 2228 3434 3767 89 4220
155,479 536 868 2557 1339 3057 86 2284 1655 2835 4103 1097 2772 494 4500 4247 6382 6271 5972 5950
156,381 1373 2556 3962 3057 3010 3270 3795 3767 4238 2228 5230 1565 2880 3218 5329 594 612 2088 777
157,4877 2080 2168 3445 123 6235 1403 6210 2300 4813 1038 76 1621 622 1943 2675 4233 1329 4355 4291
158,2341 596 1818 5723 2080 6926 5744 372 6562 3297 479 1266 1550 3604 1791 831 6559 6304 2456 5397
159,3236 355 6730 6771 4200 5553 5076 3875 1294 3989 5723 2329 4264 6158 1983 1339 662 6126 6624 2399
160,536 2050 1168 2886 1940 4545 479 5469 2557 5710 1339 2527 4685 5323 4291 4365 3617 1373 3496 4180
161,2110 4312 4338 6516 2275 2115 2793 2438 1257 2557 5390 1656 3962 2628 6018 4484 2904 4759 1668 4608
162,6730 596 1696 4251 4172 2556 2093 457 2904 1958 3310 5051 1137 4231 4514 4572 1328 1339 2986 283
163,2869 4718 1182 1247 5465 1393 3243 3094 1868 73 4355 2505 2287 6308 1731 647 4743 5245 4853 4661
164,5466 2632 5258 4312 4291 3410 89 1329 236 2399 3434 6930 2115 344 6293 4570 2829 3970 5065 2556
165,5723 2703 1610 6627 3704 5500 1503 1494 2829 1497 6709 2412 1199 6921 2932 727 6146 242 4924 125
166,2399 4709 5252 3410 2024 4313 4103 5323 6771 531 2556 2835 2232 262 3316 4023 1632 4200 4572 657
167,4351 1696 3445 2557 1229 224 4514 5648 1621 3441 3551 2806 3122 4525 1146 1958 601 515 2634 2455
168,5766 5489 2101 4270 2917 1373 868 283 2574 3666 5337 2557 6378 2110 4709 1696 1940 596 2226 2798
169,5854 3410 3236 868 1339 355 1373 956 814 531 6635 4533 2835 5966 1294 5252 5469 5326 3316 6624
170,3180 6190 2798 5671 3526 6810 5236 2556 5961 6077 868 227 4450 457 2308 5490 1608 5407 5474 2154
171,5335 4685 2077 2050 5407 2886 5710 5258 5666 3777 3218 1399 4291 2415 4533 2266 4365 2527 4247 4554
172,5010 1632 729 814 1503 1871 1329 2438 355 2776 5167 6584 1183 1106 2232 382 3713 5025 3785 3385
173,3506 5609 4561 1469 4285 6158 1703 4970 2004 984 1656 5553 4264 4045 5902 2871 5636 6353 1632 5362
174,6165 4709 5981 4264 3666 4172 1489 283 1328 3305 2545 3607 1252 3044 5642 5857 551 5323 1791 4813
175,1418 5252 3966 6666 200 4373 459 3512 5269 729 6142 4180 5340 2848 3714 2183 665 210 3646 4912
176,3607 3977 1458 6810 3180 2456 2252 3526 5394 2110 2080 2904 5961 5723 2574 5642 3666 3310 1252 601
177,4291 2050 5369 3410 2077 3285 550 3930 1339 4877 457 3506 2527 2886 479 2167 5469 1610 5407 955
178,63 5864 2559 1199 1128 690 6828 5040 613 633 3002 3271 2945 3567 22 1476 3644 1606 4968 4377
179,1062 1403 4161 2779 5896 6363 2652 6415 3765 1159 3411 1597 1596 5915 4640 5549 919 1329 161 637
180,3602 2399 984 5323 5223 2004 1469 4561 6101 1247 755 5644 6821 1445 1198 1090 6073 5981 6210 2005
181,3044 2469 1522 2456 1887 2093 1680 2574 5324 3666 3310 3436 4478 3201 3607 2397 3734 1985 6730 1696
182,4720 1968 6018 3506 2871 4285 4355 2390 6651 236 2300 5010 4484 4572 2004 351 543 868 5436 5069
183,531 355 5340 5010 729 5252 5662 1963 200 6624 2556 336 4714 1106 6771 3604 3966 1214 2781 5469
184,596 3607 4231 3410 4720 536 6018 4789 227 1373 1791 1818 1668 4759 6378 2080 457 1252 5490 5961
185,4312 2150 3434 5390 536 5738 601 3426 3621 3989 89 814 6454 3512 1539 417 140 6561 495 1403
186,1402 6058 3142 2295 5335 5474 3590 4936 955 6873 3970 4877 536 2886 3125 785 3795 5329 2824 5666
187,5369 2555 140 4342 1700 3013 2438 2632 3198 2936 6293 4714 4789 1696 5258 4220 3930 1818 5498 261
188,625 5857 3516 2556 6935 4813 4023 1328 2226 2295 1171 2228 551 536 2824 6190 1013 4459 3875 5474
189,5073 4977 6454 5861 6561 536 815 495 2556 4312 2557 2835 4180 1871 3316 2091 3819 4247 3269 4291
190,1418 1554 5167 4625 1800 2024 1051 1389 5941 428 6958 4640 3966 1974 6796 3316 6307 4296 6562 3702
191,4023 283 6730 2557 4172 457 5323 868 1038 3607 5981 1217 5223 6165 596 4809 2628 2228 625 1339
192,4642 5085 2785 1887 4261 2911 5293 4821 996 6025 2238 5631 5665 1489 2601 6215 3129 4491 4790 4858
193,2835 1373 2167 372 531 6624 3236 2557 5076 193 6378 4572 1294 3604 262 5167 6810 5854 6584 4544
194,2556 1339 1168 457 2110 372 955 3819 2080 227 2228 1940 2986 4200 601 594 479 1328 3666 2167
195,3767 4090 2238 389 2797 2817 1535 4139 5965 2464 4230 2744 6019 2926 3581 5494 2937 5756 6291 2702
196,5961 3875 955 5857 2077 1339 2863 2986 2240 2369 2167 2050 640 596 6293 291 227 1962 5815 4231
197,1651 4728 5861 5766 5474 3180 6561 3412 3142 4981 4222 5428 2241 2627 227 6190 815 6313 3970 2295
198,89 2115 6293 3824 2529 5369 2555 3512 6516 5498 993 439 495 3010 3310 4759 955 1644 4434 3135
199,4709 5981 5323 2005 6165 4480 5223 1467 755 2329 3875 955 4264 5630 5329 2509 3218 5644 2415 2818
200,6313 1168 479 5637 1871 6126 3765 4121 3943 6771 6219 777 4487 3410 5907 6624 381 5252 3236 1183
201,5252 3410 5167 1418 5941 5340 4313 1554 2557 3236 1974 6771 372 5469 2653 665 3373 3316 2835 1818
202,5857 5861 6098 6411 414 1546 1131 966 5863 6685 1656 4981 5957 2252 6312 6291 608 4012 3040 1930
203,2539 4270 531 1252 2356 1958 4633 2167 4848 5489 3713 5637 665 5269 224 3458 4514 2101 1680 1554
204,3516 5474 3142 2295 5323 3460 1458 1949 2907 3285 3180 1013 2399 2824 3590 2798 1399 2194 6165 4342
205,2556 3269 868 372 417 3410 5469 4544 4012 5252 200 1651 6627 1339 814 414 5269 2539 2152 187
206,3410 4080 3427 428 1083 3785 5252 6961 6330 5854 4195 5662 6196 210 5025 4492 4625 4418 3945 6619
207,372 1458 868 3410 4633 665 4570 6142 3714 262 2653 1097 6810 2024 5167 6584 4500 6771 3526 5469
208,2556 3218 1168 5407 4685 3135 3795 1373 6490 594 3285 123 596 5666 1339 640 495 3496 1940 3977
209,868 1339 2110 479 3819 5961 193 4313 6005 596 4238 2557 3787 4200 1602 4533 86 2397 3604 227
210,4023 5981 4709 2005 3602 291 2556 868 2228 755 5630 2415 5785 4480 2793 2397 5710 1329 5314 5490
211,5168 1779 5879 2779 3588 236 3472 2829 1818 5864 926 2855 4532 2499 3236 4032 84 355 3740 2670
212,596 868 1791 2628 5830 4312 6453 5532 1958 91 6730 3621 3824 4231 1602 2115 2986 3607 4780 2110
213,2556 3316 2539 6382 3410 2653 2873 5340 6645 2024 3512 4833 428 5269 3707 2167 5167 4633 494 372
214,2093 6584 3962 1196 2556 6382 868 4720 3236 1339 531 1373 146 372 1418 5640 3316 262 355 4544
215,146 1252 5337 1373 4251 4172 5324 4633 1925 1680 2455 6730 5489 1137 2469 4833 4809 5242 6005 5625
216,3607 5489 3666 1739 1373 1252 1137 5490 6378 5022 5642 6821 2455 283 5644 4882 3286 1503 4172 3875
217,5532 1696 4533 3824 2228 1373 2397 6377 2557 4709 868 3436 6372 1452 3795 3270 5469 2986 2891 4200
218,5609 4484 814 3410 6666 3607 479 3256 868 6158 2779 5241 3285 4572 258 6624 4570 6126 5864 2556
219,5941 417 3765 2059 4217 2369 2835 1267 2251 4312 531 4035 2472 2255 2459 2803 563 2848 6497 2539
220,457 479 2556 5323 4709 1418 5640 5223 531 868 5469 2557 262 4833 657 5981 2835 4714 3316 5326
221,3142 6935 5474 3970 479 3460 1949 5065 2295 1418 6530 6457 5469 6771 531 1339 1214 6330 3590 200
222,5340 6219 5854 4625 428 1705 5025 3316 1963 1214 6142 6771 4296 6961 4877 831 4200 3427 665 814
223,5252 3265 4848 3410 531 2653 4103 4296 6464 6821 5326 5662 4121 428 3000 5167 956 1963 3966 6635
224,1329 2228 2110 5407 6930 868 1339 1168 2557 640 4545 814 2167 1539 2369 5640 4264 2986 596 1940
225,1252 4023 2329 2274 5323 1940 4572 2231 4172 5501 2396 2818 3410 5630 5223 391 3044 4459 5640 4251
226,3824 2101 495 283 4896 5337 551 5723 5830 4270 2088 4012 4172 2556 6730 6626 2986 2115 4459 6627
227,2703 495 4777 596 1252 4533 5407 1373 2101 2151 2556 6627 1168 1940 1739 6730 750 4012 4709 868
228,3410 372 3373 5532 2835 6219 5326 1373 5469 4200 5269 1294 355 1940 262 4796 2557 3714 3316 5065
229,4351 3516 4480 1940 6889 2080 3300 4709 2556 4231 3142 5981 283 596 4794 3734 3125 5630 5223 5323
230,1329 4877 6821 3180 1013 187 5513 6930 3265 3382 355 5640 6190 2329 6382 3436 657 3526 5614 2024
231,3602 5356 4970 6219 1403 1097 5864 5076 814 2217 1183 3989 1329 5269 1968 662 2659 6890 5636 6684
232,1373 4200 5469 4231 3236 457 3373 4572 1940 2574 4533 372 2456 601 1294 2080 4264 4291 1252 2167
233,2167 2844 6034 4704 6173 4592 5073 2835 1373 6050 4728 4977 5469 1497 2808 193 1651 3208 414 6516
234,1329 4338 1539 4012 2555 6532 2677 6454 2150 5690 5294 2499 6054 89 966 282 1503 2829 4925 2960
235,291 4545 2369 4291 5407 4500 2556 2005 3410 536 4554 4533 1217 4023 4570 6271 372 5469 2527 4103
236,4877 1696 5469 479 372 601 955 2556 1339 594 1168 3576 227 6313 3707 4554 439 1279 814 6057
