user_id,item_list
102,6935 3125 4936 640 4877 1403 2628 6018 2907 3460 2557 5442 1373 2556 2167 5965 4338 814 5532 3285
103,4570 4572 2556 4023 5532 355 3410 1339 4291 5323 2329 2167 2628 2557 2399 1503 5326 4877 4045 868
104,536 1602 2557 596 814 4231 5532 868 2228 3410 2167 1339 2369 3236 3666 2110 4291 3602 6561 5258
105,275 2321 559 6472 1621 4351 500 1983 5064 3436 2329 2294 4877 5295 3676 1503 3462 4291 3239 5609
106,3236 4200 2228 4291 5469 5076 5532 479 2369 6584 372 1373 457 2557 3602 5326 4877 955 5252 4180
107,955 2556 4533 457 5076 3462 2228 1602 2167 5532 86 536 6624 372 4545 1339 5064 291 4572 4045
108,3621 551 6173 2397 1445 6626 2574 2110 4813 414 6627 1616 1930 6561 6516 1373 1193 491 2687 4780
109,4533 4554 2369 4200 2527 814 868 372 2232 1339 6330 5326 4291 1168 1294 6271 536 2167 200 6584
110,2167 5965 5532 4351 3824 4572 1656 4720 3666 2093 5723 814 4200 3621 3602 4270 1503 5442 559 495
111,1294 4291 6624 2369 4023 2329 3236 2399 4554 5532 4533 2167 1106 6330 891 2779 531 4877 4200 3325
112,6519 1960 132 817 1245 1252 935 2188 6730 1373 1940 5544 5919 4572 1098 2574 2167 4023 6185 5532
113,5076 479 5252 1554 5532 3236 5340 1418 6624 262 6771 4572 1373 4200 4045 355 3602 4570 5469 4291
114,6018 5294 3135 6519 6133 314 4291 1644 1245 2960 5532 2167 1458 5442 6941 6882 4425 3948 5390 4789
115,3512 1418 200 2539 5340 729 3966 1554 6330 457 4625 5326 5065 1974 5069 3713 6382 3373 6645 336
116,3824 3621 1668 5830 1252 2628 2115 6516 3666 4359 1602 3198 6626 6730 2438 3326 4906 91 2574 1656
117,479 3410 814 2539 3236 457 5326 355 5532 6771 2653 6624 2024 1294 5167 4291 1418 5469 3316 2167
118,2556 2167 4291 5326 4180 3410 2557 868 4045 531 1183 5340 1339 5252 6158 86 5469 6050 4200 4023
119,5591 4586 5885 1663 909 4762 6421 2780 4963 6920 5738 1329 3496 955 3814 5284 1398 2692 6372 1722
120,2167 5532 1700 814 4312 2628 2556 6018 6158 4200 1779 3989 1339 5064 5442 4877 5069 3602 4291 1503
121,372 1294 2556 457 6624 1602 1339 5469 3410 814 868 5326 4200 5076 2369 2093 955 4231 596 1168
122,3201 6472 2438 1696 2557 2167 2093 5532 1118 5723 5965 2628 1373 2917 3436 4572 2556 1038 224 1560
123,479 3236 5469 6330 5065 372 1418 3316 2835 5076 4373 1183 5460 2167 2556 6771 5252 5258 4220 5069
124,4877 3410 814 1560 4570 4291 355 5640 5252 531 457 4200 6050 6330 3506 5469 2321 3436 5064 5553
125,5073 3040 966 414 4977 6561 814 5532 2703 495 2628 4877 2228 5076 5428 1294 4572 54 6454 3373
126,1183 891 4815 4045 459 3256 6666 531 5356 2779 201 258 3441 6330 5076 3602 4342 5896 3236 1702
127,5252 3316 457 5340 5076 4625 2024 2653 1051 1458 868 372 6584 5326 5766 5532 1974 4296 6330 6050
128,3516 6935 5323 3970 4936 3180 6810 2005 2907 4480 2308 3460 1949 2295 2509 5474 1467 3526 2798 5223
129,3666 1373 6730 2574 5457 5965 3962 4231 6516 596 3285 5489 2556 1339 1940 2167 515 1252 4877 2115
130,3410 2255 5356 6330 1073 5460 3512 4342 5065 4532 5063 372 1294 4220 2556 457 6624 2835 236 4373
131,5965 4813 3621 1252 5489 6730 2628 2167 2574 2228 596 2329 1940 5532 5407 1458 4459 283 1171 4572
132,2438 1602 2556 6472 4572 3819 3201 868 4351 3436 5394 1118 1983 4789 6073 5064 4359 4514 5744 1958
133,4533 2556 2557 868 5469 2167 2369 5532 5466 2228 2255 594 372 3373 6624 1602 3410 6584 814 4312
134,2556 5469 3410 4533 479 4291 868 1339 457 2167 814 3236 2369 6624 5252 200 6584 5532 4180 1168
135,4312 89 5369 1656 5258 5965 4264 814 6453 955 2628 5466 2632 412 1373 291 1644 2324 5498 2960
136,4709 5981 6165 2329 4480 5223 755 2509 2110 5640 5630 966 3666 1252 1217 4877 2818 868 6730 3040
137,5076 6050 5326 1418 729 5167 3441 5252 6771 531 3410 5340 4864 336 3316 4625 1974 2356 2645 3604
138,3621 6842 2675 1257 1691 3948 4675 2336 5390 4264 1656 6941 1644 2438 5329 6453 3135 551 4813 1804
139,5532 2167 1602 1503 1560 5553 2321 1696 5723 6018 4231 4570 3285 559 596 3506 4200 6516 3666 5442
140,4877 4709 2556 86 814 4291 5640 3602 2628 2329 2399 640 291 955 5323 5532 3236 3410 5407 2167
141,3512 4220 2779 5356 6330 5460 729 84 200 5896 5847 4835 6645 4720 3873 3812 5258 814 262 4312
142,1960 4300 6519 314 92 1210 132 6133 1245 2188 3607 5919 1458 2574 4172 3666 5766 935 5337 5723
143,596 4200 2557 5252 1373 2167 531 372 5532 3410 3666 868 6330 5167 814 601 2438 3373 1418 5941
144,4351 4572 2557 5965 5532 1940 1560 2167 1373 1602 1217 1958 3676 4264 3656 1983 1469 3824 3857 1503
145,955 504 5407 536 4534 5666 2628 1373 6377 625 2703 3977 4533 3551 4291 5335 4691 5956 5329 2886
146,1252 1560 6730 2329 5323 2628 6165 4480 5956 1373 2167 2557 5981 1962 5489 3436 2986 6472 283 5532
147,955 2527 2369 4533 457 4291 814 2228 5532 3410 2167 4247 4554 5469 4200 4103 5076 2557 868 4572
148,3410 479 5326 3236 6771 5252 3325 1106 5076 531 1183 3316 2873 6126 3441 5218 3537 372 6330 4796
149,457 1602 2167 2539 5076 5532 4572 2557 372 5723 1418 868 1373 4200 5167 262 2438 3436 1339 5489
150,6624 2369 5252 1963 814 3236 5854 4487 86 665 1106 2556 4877 1183 5076 2527 6619 6330 4570 4533
151,955 2369 4247 3244 2203 4103 2556 86 5407 2050 2886 4545 6271 479 5469 6382 1294 2232 777 3410
152,6873 3970 2907 3460 1949 6023 403 3526 6190 6457 5891 2308 5445 2154 6530 2016 5799 6551 6155 4649
153,2556 5469 1339 2167 457 5532 479 372 868 1294 1602 2228 193 4200 955 814 2438 596 536 2539
154,2556 4200 6293 6018 2438 5258 5965 1602 5469 3819 814 3410 372 4720 4231 4877 5553 601 4264 3621
155,1655 417 966 868 5428 4180 479 4103 2232 4697 2369 1168 495 2835 815 6271 2284 3269 2703 3316
156,2228 955 4533 5965 3621 1373 3824 3962 3666 6516 3010 2556 2115 4264 2628 2574 594 5489 3819 536
157,4877 5640 2329 5553 640 1503 4351 2110 1940 1329 1651 966 3506 1062 6730 4572 5532 2557 5489 1038
158,5252 531 1554 5340 1418 3604 6330 1974 479 336 3713 3316 665 6771 5326 6645 6562 372 3966 428
159,2167 2556 2557 5532 4877 5076 2628 1294 4200 2399 4045 457 1339 4570 3602 1602 3410 5064 531 3236
160,536 3617 6173 5696 6647 2886 1168 2050 5081 1596 2556 6902 6739 6466 788 2527 1940 2844 2652 2167
161,1656 6551 1257 1445 6516 1668 4264 2675 4759 4231 6941 1539 596 3135 89 2529 5390 2574 2093 2110
162,2093 4231 457 2557 2167 5532 2438 1339 4572 5489 5076 479 4514 596 1560 6050 4544 4200 439 3819
163,559 6472 2557 4351 1182 2399 1983 3506 1252 515 3621 6506 6730 91 3602 1038 1294 2556 2448 2329
164,5466 236 4291 6158 3602 4200 6018 4220 3512 4045 3236 4342 5369 2779 2628 2556 2167 2390 6584 4532
165,891 201 5460 531 5896 1183 449 6158 3316 4625 4114 3325 3537 4291 3702 5252 5662 2183 2803 5076
166,814 2556 4291 3410 2167 1294 355 5532 2557 4570 4572 1373 457 5076 1183 6624 4045 4877 3506 2628
167,4351 2556 2167 5532 4572 1696 1252 3707 3692 6592 3436 5723 2628 515 291 2448 1940 457 4877 1373
168,1252 283 1940 4572 3666 1407 2557 1373 2093 4709 3436 2167 1458 5532 5337 5323 1339 5408 5723 2110
169,1602 5469 3410 1294 1373 2556 5326 1339 372 3819 2167 5532 3236 4533 2438 5854 2557 6624 4572 2093
170,2835 4312 479 2798 814 3236 5258 5469 6810 4200 4720 2167 372 457 1458 2632 5532 1418 4291 5252
171,536 2050 4533 4291 4545 2527 2077 594 1168 6377 4877 4554 5407 5950 4103 6271 2886 5710 3244 5335
172,3316 2024 5252 1554 531 2653 665 6624 262 891 4080 3785 5326 1974 1183 3236 5854 6330 187 457
173,2628 2871 5609 5064 1968 1503 5879 4342 4561 1329 5553 3602 6158 236 4877 1632 2557 1403 3506 4351
174,4231 2397 1373 5965 2252 5830 1328 1602 2556 1252 4813 4172 3666 5961 2167 1958 3607 5407 5490 2093
175,3410 1106 5252 200 5326 6584 4180 665 3325 6771 814 5065 457 5076 729 3966 6382 2539 5340 4912
176,5723 1958 3666 6730 1458 2438 3201 5337 2904 5766 1038 5394 2574 283 2455 3180 1602 2167 6516 4572
177,891 2803 5460 4291 201 2059 2459 4625 3812 2779 2152 5258 5847 5356 4640 5896 1800 1267 5941 1183
178,1183 891 6584 6158 531 2539 4570 4342 3316 5356 729 1073 5469 6771 3506 2255 6666 4029 6890 2399
179,1183 2779 4373 5069 4029 4200 4220 531 2152 6330 479 236 5076 3441 5705 5896 3765 4484 2472 5466
180,2399 3602 5076 1560 5532 814 3285 355 2557 4351 4572 2167 2556 6472 1252 6158 3256 3666 3441 1602
181,3666 5723 1038 5532 4572 1940 2574 6472 2904 2274 2110 3201 1339 5394 6516 2329 2438 5076 868 1217
182,4877 3602 2167 236 5532 814 4720 2438 2390 4045 6018 4342 6684 2557 2871 5069 5362 6353 1073 5064
183,5252 262 5340 3316 6624 3236 2232 1554 5326 6330 428 4296 2024 531 4625 5854 5662 1920 355 6213
184,814 1602 3410 4877 1700 3602 457 6584 4231 236 4342 5069 1696 6293 596 3930 3512 2369 5065 4572
185,5258 4720 5466 89 5498 2960 236 3930 5073 6532 2555 412 814 5063 1700 4800 6843 4484 4342 5202
186,255 955 6058 4533 1402 3142 2886 2556 6873 4936 594 3125 1168 6810 1651 2772 3970 5335 1999 3767
187,5466 4877 6158 2557 3602 4045 236 5442 3930 2779 6293 247 4220 1696 2438 5553 412 44 1779 2960
188,3516 3125 2295 3460 5474 1949 3180 4813 2226 5236 403 5166 139 1373 5407 6190 2904 2228 6457 2574
189,5073 1651 417 6561 4977 6454 5428 4200 6624 3269 4180 815 3236 4570 814 2167 2556 5532 3410 2557
190,4625 6796 3702 1418 5167 5941 2183 6562 655 2803 428 1389 6958 3966 1377 4729 1569 4613 1974 3216
191,4023 2167 457 2557 1252 1217 5532 1339 814 4291 5076 283 868 5223 2628 5981 3236 4480 6165 3436
192,5965 2557 3824 2556 1602 6516 91 2628 283 1038 4023 2438 2110 4270 2904 4709 4172 1560 868 5064
193,2167 2835 1294 372 5252 3236 3373 3604 2557 531 6624 2369 1373 5326 4877 2539 3316 6382 5076 5854
194,479 2556 5532 457 3410 3236 1602 6624 4200 1940 814 4291 3373 5076 2539 6584 5326 1696 3819 3707
195,2779 4220 1700 4312 814 4045 5258 4720 5532 4342 2438 236 4532 479 2255 3989 6330 1073 457 200
196,2050 536 3777 5329 5710 2369 3875 4545 4533 3711 6500 2167 4691 5532 3830 594 545 3857 1445 640
197,1651 1655 4728 2835 6561 2703 2803 6454 3512 2848 54 4625 3966 2152 5766 6935 5671 3373 2059 4373
198,814 3236 3410 6584 372 5258 2556 479 457 3373 3512 200 6624 4720 5076 1700 5326 5466 5460 6330
199,4896 4486 4023 5956 955 2545 4264 4709 5329 3875 536 6730 275 1328 3239 5830 2050 1940 640 2432
200,6624 5252 479 531 4796 3316 1418 3236 6219 3966 1106 6771 428 5167 6645 6126 3604 5469 5340 1554
201,5252 5167 3410 3316 262 1418 1554 3236 5340 6330 814 6584 6771 5469 1974 200 6624 3966 2835 372
202,6685 966 414 5861 5957 2938 3040 6561 2703 2123 4079 5401 4166 4981 495 625 5073 4728 3874 4534
203,1554 2653 262 2024 3316 665 3713 2093 2321 3676 1252 2556 457 4572 531 4570 1940 2167 3436 5489
204,3142 3516 3125 2907 2295 5474 814 4291 3285 6018 3590 6530 5258 2399 2557 236 2167 5076 5532 5362
205,868 814 5469 372 2539 531 200 1655 6050 495 1554 6330 1294 6771 1339 3316 3040 4570 4291 1373
206,5252 5167 262 5340 5662 428 2653 729 4291 814 201 6796 6584 1183 355 4080 665 3000 3537 6635
207,3410 3236 5326 372 1294 5167 5469 2167 6584 2024 5532 2653 1418 4200 2539 4180 1920 1106 4291 200
208,2556 5532 2167 1602 3819 596 594 2228 2703 2369 4351 4877 814 4291 4312 4264 4200 291 4691 3602
209,4533 2228 955 2167 1168 5532 868 479 536 1339 4200 291 1294 4291 3236 372 3410 6624 2539 814
210,291 640 2556 3857 6516 5407 2675 2228 1539 4023 5710 3602 5640 2628 1319 5022 6795 6500 5553 1252
211,2779 5063 1073 2255 6353 5356 3989 2499 1700 5466 4373 44 4720 4800 6316 2855 5241 4312 6651 2632
212,596 1373 2557 2167 1602 5532 2110 2628 1696 868 4813 5231 91 6730 1791 4789 283 457 5064 1038
213,5252 479 3316 5326 3410 2653 6771 3236 457 5662 1418 5167 2539 3713 814 4195 6382 428 112 3604
214,2093 5965 4709 1373 5337 1940 4023 2556 3666 1602 1038 283 3436 3621 2628 4572 3824 4291 6472 457
215,1038 1252 5489 6730 4023 4172 5337 4709 5323 4480 4572 3666 1940 6165 5223 2329 5630 2904 6101 146
216,1373 1960 3666 4023 6519 2574 5489 4634 2556 6133 2226 1210 4709 92 5323 817 132 2731 1252 4572
217,955 536 2228 1696 4238 6293 5532 1373 3496 4231 5407 4773 2886 2093 6490 1962 2557 3270 2167 3198
218,5609 6158 4877 3410 4045 3602 3740 236 1700 891 4815 355 2871 2369 3256 5241 3236 5063 2556 2538
219,531 479 4200 3316 1554 200 6584 3512 814 5469 4373 5340 2779 891 372 1106 6771 4532 4195 2653
220,2556 479 6624 355 2167 4291 5532 868 4200 4709 3236 2557 5469 1294 5326 4045 372 1373 2329 3602
221,457 5252 3236 372 5469 2539 531 2556 6624 1294 6050 1554 3316 2835 2167 262 6382 5532 4313 5167
222,3236 5340 814 4625 1051 6330 5469 1920 729 6584 2024 200 4200 891 6562 6624 5169 4195 3604 1377
223,3410 5252 531 5326 457 1554 1418 1106 4487 665 5167 200 2232 6771 5469 2539 6050 729 3325 1974
224,479 4877 814 1294 4291 2167 5532 2228 5469 2399 955 868 3410 1339 6624 355 4180 5553 5407 2557
225,1940 4709 4023 283 2329 4172 4480 1252 457 3410 2167 6730 4572 3236 1339 6624 5076 5326 5469 3436
226,1373 3666 5489 3621 6730 4813 2167 4172 3824 4231 5532 4572 5337 2628 1958 4480 5723 1602 1339 596
227,4023 4709 1373 3666 1940 5323 2557 5965 2329 2110 5981 2574 6730 4480 2703 2556 6165 4813 5223 2167
228,5469 3410 4200 4291 479 2779 3373 372 200 3316 5065 6158 2369 5069 1339 4045 4720 868 4342 4180
229,1940 4813 5981 4709 2329 3516 2110 283 5223 5337 2005 1038 1373 2556 5489 5644 1328 5630 1467 596
230,355 4291 1554 4877 814 2024 2873 3297 5252 2653 3180 3000 428 6624 2329 1183 6190 5340 531 1377
231,4291 4045 355 4200 6158 2369 5076 3989 4342 236 814 4815 4570 3441 2538 6584 3410 4312 5553 5705
232,2167 2556 457 5532 5609 814 4312 4572 4200 1294 2438 5258 1373 372 2628 1602 1940 5064 4877 6624
233,6173 2844 2167 1373 966 5076 414 1651 5469 2557 3373 814 1602 2628 1696 6050 479 1252 6561 3208
234,4291 6158 4200 5466 4342 2779 4045 5553 6018 1655 1329 1073 3512 2369 4220 6532 6353 412 1183 6584
235,4291 2369 2556 4877 3602 5532 2167 2557 4545 3410 457 2399 2228 6271 5469 4045 2628 291 5076 5064
236,2556 457 479 6624 2167 372 3236 5532 4877 1339 6584 3373 2539 1373 6050 355 4572 3316 3604 2093
